"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 24, 2017","98.973","99.180","99.240","98.700","30.22K","-0.91%"
"Apr 21, 2017","99.880","99.750","99.935","99.560","23.08K","0.20%"
"Apr 20, 2017","99.685","99.700","99.760","99.290","22.30K","0.05%"
"Apr 19, 2017","99.638","99.455","99.785","99.415","17.79K","0.24%"
"Apr 18, 2017","99.404","100.240","100.310","99.365","26.52K","-0.79%"
"Apr 17, 2017","100.194","100.405","100.465","99.910","14.99K","-0.27%"
"Apr 13, 2017","100.463","100.030","100.500","99.930","22.78K","-0.25%"
"Apr 12, 2017","100.711","100.595","100.760","100.010","22.39K","0.09%"
"Apr 11, 2017","100.622","100.900","101.005","100.510","24.42K","-0.33%"
"Apr 10, 2017","100.952","101.120","101.265","100.870","21.83K","-0.16%"
"Apr 07, 2017","101.117","100.645","101.185","100.400","37.15K","0.54%"
"Apr 06, 2017","100.570","100.370","100.670","100.285","18.13K","0.13%"
"Apr 05, 2017","100.441","100.415","100.990","100.305","26.55K","0.01%"
"Apr 04, 2017","100.426","100.340","100.605","100.300","15.96K","0.01%"
"Apr 03, 2017","100.412","100.405","100.560","100.235","19.24K","0.19%"
"Mar 31, 2017","100.218","100.340","100.505","100.115","25.57K","-0.07%"
"Mar 30, 2017","100.285","99.850","100.465","99.795","28.86K","0.45%"
"Mar 29, 2017","99.836","99.560","99.965","99.495","25.95K","0.29%"
"Mar 28, 2017","99.549","99.055","99.620","98.920","26.36K","0.58%"
"Mar 27, 2017","98.973","99.335","99.335","98.670","31.75K","-0.47%"
"Mar 24, 2017","99.442","99.570","99.815","99.355","22.92K","-0.12%"
"Mar 23, 2017","99.563","99.585","99.665","99.435","23.58K","0.10%"
"Mar 22, 2017","99.468","99.500","99.725","99.340","30.15K","-0.15%"
"Mar 21, 2017","99.614","100.175","100.180","99.460","33.89K","-0.62%"
"Mar 20, 2017","100.234","100.110","100.265","99.835","19.26K","0.12%"
"Mar 17, 2017","100.115","100.065","100.280","99.970","23.35K","-0.07%"
"Mar 16, 2017","100.185","100.345","100.580","100.045","36.55K","-0.39%"
"Mar 15, 2017","100.575","101.570","101.590","100.320","47.71K","-0.98%"
"Mar 14, 2017","101.574","101.285","101.660","101.215","22.53K","0.26%"
"Mar 13, 2017","101.310","101.280","101.400","101.030","1.62K","0.06%"
"Mar 10, 2017","101.247","101.945","101.980","101.180","18.21K","-0.59%"
"Mar 09, 2017","101.853","102.150","102.250","101.700","31.01K","-0.22%"
"Mar 08, 2017","102.076","101.760","102.185","101.705","51.02K","0.27%"
"Mar 07, 2017","101.805","101.740","101.905","101.520","20.65K","0.16%"
"Mar 06, 2017","101.645","101.440","101.740","101.225","38.66K","0.10%"
"Mar 03, 2017","101.548","102.080","102.165","101.335","61.01K","-0.64%"
"Mar 02, 2017","102.204","101.810","102.270","101.790","30.51K","0.42%"
"Mar 01, 2017","101.780","101.475","101.980","101.220","54.89K","0.64%"
"Feb 28, 2017","101.129","101.200","101.380","100.775","31.15K","0.00%"
"Feb 27, 2017","101.129","101.155","101.280","100.680","24.66K","0.04%"
"Feb 24, 2017","101.090","101.040","101.150","100.640","35.99K","0.04%"
"Feb 23, 2017","101.053","101.350","101.435","100.855","32.82K","-0.14%"
"Feb 22, 2017","101.194","101.360","101.715","101.155","38.97K","-0.16%"
"Feb 21, 2017","101.355","101.080","101.610","101.075","28.83K","0.40%"
"Feb 20, 2017","100.951","100.855","100.990","100.740","9.04K","0.00%"
"Feb 17, 2017","100.951","100.495","100.960","100.440","27.27K","0.52%"
"Feb 16, 2017","100.430","100.935","101.045","100.400","41.90K","-0.73%"
"Feb 15, 2017","101.164","101.315","101.750","100.975","42.91K","-0.07%"
"Feb 14, 2017","101.233","100.950","101.385","100.700","38.11K","0.28%"
"Feb 13, 2017","100.950","100.790","101.110","100.570","23.85K","0.16%"
"Feb 10, 2017","100.791","100.685","101.015","100.560","34.60K","0.14%"
"Feb 09, 2017","100.647","100.240","100.670","100.075","33.57K","0.38%"
"Feb 08, 2017","100.264","100.435","100.630","100.030","31.54K","0.02%"
"Feb 07, 2017","100.245","99.960","100.695","99.910","38.83K","0.38%"
"Feb 06, 2017","99.865","99.700","100.225","99.605","27.45K","0.02%"
"Feb 03, 2017","99.842","99.825","100.370","99.520","49.52K","0.05%"
"Feb 02, 2017","99.788","99.560","99.840","99.195","40.68K","0.18%"
"Feb 01, 2017","99.608","99.580","100.060","99.480","42.20K","0.13%"
"Jan 31, 2017","99.481","100.390","100.505","99.400","57.72K","-0.93%"
"Jan 30, 2017","100.414","100.430","101.015","100.145","38.52K","-0.11%"
"Jan 27, 2017","100.526","100.515","100.810","100.310","30.57K","0.15%"
"Jan 26, 2017","100.375","99.795","100.735","99.765","35.13K","0.36%"
"Jan 25, 2017","100.019","100.240","100.395","99.815","28.27K","-0.32%"
"Jan 24, 2017","100.339","99.980","100.395","99.885","29.39K","0.21%"
"Jan 23, 2017","100.130","100.750","100.750","99.920","40.27K","-0.56%"
"Jan 20, 2017","100.690","101.195","101.485","100.675","40.55K","-0.45%"
"Jan 19, 2017","101.144","101.360","101.710","100.955","53.38K","0.22%"
"Jan 18, 2017","100.918","100.330","101.335","100.315","39.87K","0.60%"
"Jan 17, 2017","100.320","101.560","101.615","100.235","61.48K","-0.86%"
"Jan 16, 2017","101.188","101.480","101.725","101.310","15.95K","0.00%"
"Jan 13, 2017","101.188","101.520","101.680","100.830","38.03K","-0.19%"
"Jan 12, 2017","101.377","101.720","101.770","100.700","54.03K","-0.36%"
"Jan 11, 2017","101.747","102.015","102.960","101.240","74.59K","-0.24%"
"Jan 10, 2017","101.996","101.850","102.090","101.485","33.33K","0.09%"
"Jan 09, 2017","101.909","102.245","102.490","101.845","31.02K","-0.29%"
"Jan 06, 2017","102.209","101.540","102.300","101.395","38.07K","0.67%"
"Jan 05, 2017","101.528","102.065","102.500","101.295","60.27K","-1.15%"
"Jan 04, 2017","102.709","103.350","103.420","102.385","36.18K","-0.48%"
"Jan 03, 2017","103.201","102.815","103.815","102.625","51.70K","0.89%"
"Dec 30, 2016","102.286","102.240","102.630","101.950","38.08K","-0.41%"
"Dec 29, 2016","102.711","103.195","103.210","102.650","31.94K","-0.52%"
"Dec 28, 2016","103.244","102.980","103.575","102.860","19.85K","0.23%"
"Dec 27, 2016","103.007","103.055","103.140","102.970","8.16K","0.00%"
"Dec 23, 2016","103.002","103.095","103.205","102.860","11.98K","-0.09%"
"Dec 22, 2016","103.096","102.970","103.150","102.590","22.64K","0.07%"
"Dec 21, 2016","103.029","103.285","103.375","102.750","21.10K","-0.25%"
"Dec 20, 2016","103.288","103.090","103.625","102.975","29.63K","0.38%"
"Dec 19, 2016","102.900","102.815","103.110","102.545","1.22K","-0.05%"
"Dec 16, 2016","102.954","103.130","103.270","102.620","13.42K","-0.10%"
"Dec 15, 2016","103.053","102.480","103.565","102.160","57.74K","1.26%"
"Dec 14, 2016","101.770","101.050","102.345","100.750","66.53K","0.66%"
"Dec 13, 2016","101.107","100.970","101.195","100.785","36.79K","0.06%"
"Dec 12, 2016","101.049","101.645","101.820","100.860","38.20K","-0.56%"
"Dec 09, 2016","101.620","101.150","101.770","101.040","30.12K","0.49%"
"Dec 08, 2016","101.125","100.240","101.275","99.490","75.79K","0.85%"
"Dec 07, 2016","100.268","100.570","100.630","100.180","26.70K","-0.26%"
"Dec 06, 2016","100.530","100.180","100.615","100.010","32.30K","0.42%"
"Dec 05, 2016","100.112","101.555","101.800","99.870","80.45K","-0.74%"
"Dec 02, 2016","100.861","100.950","101.175","100.705","41.18K","-0.24%"
"Dec 01, 2016","101.099","101.560","101.615","100.950","35.28K","-0.43%"
"Nov 30, 2016","101.539","100.980","101.880","100.920","45.37K","0.58%"
"Nov 29, 2016","100.949","101.270","101.690","100.940","38.83K","-0.41%"
"Nov 28, 2016","101.368","101.430","101.630","100.675","46.06K","-0.18%"
"Nov 25, 2016","101.546","101.840","101.970","101.245","31.66K","-0.21%"
"Nov 24, 2016","101.759","101.810","102.120","101.525","16.92K","0.00%"
"Nov 23, 2016","101.759","101.105","101.960","100.960","43.01K","0.65%"
"Nov 22, 2016","101.106","100.835","101.370","100.710","33.99K","-0.01%"
"Nov 21, 2016","101.113","101.400","101.510","100.810","41.84K","-0.17%"
"Nov 18, 2016","101.283","101.070","101.540","100.890","57.29K","0.33%"
"Nov 17, 2016","100.946","100.285","101.010","99.980","55.29K","0.51%"
"Nov 16, 2016","100.438","100.070","100.600","99.915","43.02K","0.19%"
"Nov 15, 2016","100.250","99.810","100.280","99.475","43.94K","0.13%"
"Nov 14, 2016","100.120","99.135","100.240","99.100","54.25K","1.08%"
"Nov 11, 2016","99.050","98.825","99.130","98.545","33.35K","0.28%"
"Nov 10, 2016","98.774","98.535","99.080","98.320","39.89K","0.25%"
"Nov 09, 2016","98.529","98.080","98.695","95.905","88.38K","0.68%"
"Nov 08, 2016","97.860","97.790","97.990","97.560","18.01K","0.07%"
"Nov 07, 2016","97.793","97.340","97.885","97.245","19.69K","0.73%"
"Nov 04, 2016","97.088","97.225","97.380","96.940","18.87K","-0.11%"
"Nov 03, 2016","97.196","97.440","97.480","97.070","24.23K","-0.22%"
"Nov 02, 2016","97.414","97.770","97.795","97.175","27.79K","-0.29%"
"Nov 01, 2016","97.697","98.390","98.460","97.620","25.45K","-0.74%"
"Oct 31, 2016","98.422","98.285","98.675","98.275","13.52K","0.08%"
"Oct 28, 2016","98.342","98.905","98.920","98.225","23.97K","-0.54%"
"Oct 27, 2016","98.879","98.600","99.005","98.485","20.81K","0.27%"
"Oct 26, 2016","98.611","98.710","98.815","98.315","22.72K","-0.07%"
"Oct 25, 2016","98.682","98.750","99.090","98.585","23.46K","-0.07%"
"Oct 24, 2016","98.752","98.680","98.825","98.540","15.33K","0.07%"
"Oct 21, 2016","98.686","98.300","98.795","98.300","20.05K","0.38%"
"Oct 20, 2016","98.314","97.885","98.400","97.655","32.38K","0.38%"
"Oct 19, 2016","97.940","97.910","97.975","97.655","17.94K","0.04%"
"Oct 18, 2016","97.897","97.780","97.965","97.600","16.77K","0.02%"
"Oct 17, 2016","97.878","98.120","98.150","97.800","15.36K","-0.12%"
"Oct 14, 2016","97.997","97.630","98.100","97.520","26.26K","0.49%"
"Oct 13, 2016","97.518","98.000","98.120","97.510","28.20K","-0.45%"
"Oct 12, 2016","97.962","97.520","98.050","97.475","31.66K","0.28%"
"Oct 11, 2016","97.692","96.930","97.745","96.930","29.65K","0.78%"
"Oct 10, 2016","96.933","96.520","96.965","96.485","16.36K","0.29%"
"Oct 07, 2016","96.654","96.850","97.215","96.405","49.51K","-0.12%"
"Oct 06, 2016","96.772","96.135","96.785","96.115","26.14K","0.68%"
"Oct 05, 2016","96.114","96.080","96.310","95.940","23.77K","-0.01%"
"Oct 04, 2016","96.125","95.665","96.390","95.660","42.19K","0.56%"
"Oct 03, 2016","95.587","95.435","95.735","95.390","15.63K","0.21%"
"Sep 30, 2016","95.385","95.470","95.895","95.250","32.73K","-0.09%"
"Sep 29, 2016","95.472","95.315","95.625","95.245","16.75K","0.14%"
"Sep 28, 2016","95.336","95.390","95.660","95.285","14.83K","0.03%"
"Sep 27, 2016","95.312","95.250","95.580","95.145","13.88K","0.11%"
"Sep 26, 2016","95.210","95.390","95.445","95.020","10.78K","-0.19%"
"Sep 23, 2016","95.392","95.310","95.605","95.280","16.22K","0.01%"
"Sep 22, 2016","95.381","95.455","95.490","94.950","24.31K","-0.30%"
"Sep 21, 2016","95.665","95.945","96.305","95.320","29.37K","-0.32%"
"Sep 20, 2016","95.976","95.775","95.985","95.525","16.02K","0.22%"
"Sep 19, 2016","95.770","96.030","96.045","95.790","0.67K","-0.35%"
"Sep 16, 2016","96.105","95.260","96.120","95.235","14.90K","0.86%"
"Sep 15, 2016","95.283","95.340","95.560","95.055","15.65K","-0.04%"
"Sep 14, 2016","95.322","95.550","95.660","95.195","29.84K","-0.34%"
"Sep 13, 2016","95.645","95.095","95.675","95.080","25.80K","0.59%"
"Sep 12, 2016","95.088","95.315","95.450","94.925","31.11K","-0.25%"
"Sep 09, 2016","95.328","94.975","95.580","94.820","30.82K","0.29%"
"Sep 08, 2016","95.051","94.990","95.135","94.440","33.16K","0.11%"
"Sep 07, 2016","94.951","94.820","95.050","94.675","16.52K","0.13%"
"Sep 06, 2016","94.823","95.775","95.855","94.755","26.76K","-1.07%"
"Sep 05, 2016","95.844","95.880","95.890","95.550","5.05K","0.00%"
"Sep 02, 2016","95.844","95.650","95.965","95.175","34.95K","0.19%"
"Sep 01, 2016","95.660","96.015","96.245","95.595","19.22K","-0.37%"
"Aug 31, 2016","96.012","95.990","96.250","95.895","23.73K","-0.03%"
"Aug 30, 2016","96.041","95.520","96.125","95.505","20.77K","0.52%"
"Aug 29, 2016","95.543","95.550","95.805","95.445","17.79K","0.00%"
"Aug 26, 2016","95.542","94.675","95.585","94.200","41.26K","0.84%"
"Aug 25, 2016","94.743","94.760","94.800","94.555","7.78K","-0.00%"
"Aug 24, 2016","94.747","94.550","94.870","94.470","13.90K","0.27%"
"Aug 23, 2016","94.494","94.545","94.565","94.195","15.64K","-0.01%"
"Aug 22, 2016","94.499","94.570","94.940","94.425","13.92K","0.02%"
"Aug 19, 2016","94.483","94.180","94.600","94.180","24.05K","0.37%"
"Aug 18, 2016","94.137","94.600","94.630","94.050","22.34K","-0.58%"
"Aug 17, 2016","94.690","94.760","95.085","94.490","22.95K","-0.08%"
"Aug 16, 2016","94.764","95.610","95.610","94.380","29.14K","-0.87%"
"Aug 15, 2016","95.594","95.675","95.770","95.425","7.25K","-0.09%"
"Aug 12, 2016","95.682","95.900","95.960","95.190","19.04K","-0.16%"
"Aug 11, 2016","95.838","95.530","95.910","95.460","9.07K","0.24%"
"Aug 10, 2016","95.608","96.075","96.075","95.380","16.39K","-0.55%"
"Aug 09, 2016","96.132","96.310","96.465","96.015","12.05K","-0.22%"
"Aug 08, 2016","96.340","96.190","96.420","96.090","6.38K","0.21%"
"Aug 05, 2016","96.136","95.705","96.500","95.485","24.12K","0.44%"
"Aug 04, 2016","95.717","95.490","95.875","95.385","13.79K","0.20%"
"Aug 03, 2016","95.525","95.075","95.545","95.075","12.68K","0.57%"
"Aug 02, 2016","94.988","95.700","95.810","94.940","21.50K","-0.72%"
"Aug 01, 2016","95.677","95.490","95.770","95.460","11.37K","0.19%"
"Jul 29, 2016","95.491","96.595","96.705","95.335","35.78K","-1.27%"
"Jul 28, 2016","96.721","96.640","96.760","96.245","22.98K","-0.33%"
"Jul 27, 2016","97.042","97.170","97.540","96.710","18.21K","-0.13%"
"Jul 26, 2016","97.168","97.310","97.345","96.895","10.59K","-0.16%"
"Jul 25, 2016","97.326","97.455","97.620","97.250","11.32K","-0.19%"
"Jul 22, 2016","97.516","96.895","97.585","96.860","19.03K","0.48%"
"Jul 21, 2016","97.046","97.150","97.275","96.765","24.81K","-0.22%"
"Jul 20, 2016","97.263","97.100","97.370","97.010","22.25K","0.16%"
"Jul 19, 2016","97.108","96.590","97.185","96.530","24.23K","0.54%"
"Jul 18, 2016","96.587","96.615","96.710","96.455","11.29K","0.02%"
"Jul 15, 2016","96.563","96.150","96.750","95.920","22.81K","0.48%"
"Jul 14, 2016","96.100","96.315","96.420","95.840","13.96K","-0.11%"
"Jul 13, 2016","96.208","96.565","96.600","96.095","12.26K","-0.29%"
"Jul 12, 2016","96.487","96.550","96.660","96.075","18.97K","-0.11%"
"Jul 11, 2016","96.590","96.350","96.805","96.285","11.61K","0.27%"
"Jul 08, 2016","96.327","96.320","96.725","95.780","29.46K","-0.06%"
"Jul 07, 2016","96.383","96.125","96.390","95.990","16.06K","0.26%"
"Jul 06, 2016","96.131","96.335","96.630","96.045","31.23K","-0.13%"
"Jul 05, 2016","96.259","95.625","96.340","95.375","21.41K","0.57%"
"Jul 04, 2016","95.714","95.750","95.960","95.565","5.39K","0.00%"
"Jul 01, 2016","95.714","95.955","96.170","95.480","21.14K","-0.51%"
"Jun 30, 2016","96.203","95.700","96.480","95.520","40.03K","0.41%"
"Jun 29, 2016","95.807","96.140","96.270","95.625","20.24K","-0.54%"
"Jun 28, 2016","96.331","96.565","96.570","95.920","20.69K","-0.38%"
"Jun 27, 2016","96.703","96.115","96.865","95.935","28.57K","1.18%"
"Jun 24, 2016","95.574","93.750","96.700","93.730","66.05K","2.19%"
"Jun 23, 2016","93.527","93.620","93.675","93.025","29.25K","-0.25%"
"Jun 22, 2016","93.758","94.120","94.180","93.500","15.47K","-0.32%"
"Jun 21, 2016","94.061","93.620","94.195","93.470","19.21K","0.40%"
"Jun 20, 2016","93.684","94.060","94.060","93.545","20.69K","-0.70%"
"Jun 17, 2016","94.340","94.490","94.740","94.165","23.07K","-0.39%"
"Jun 16, 2016","94.706","94.655","95.535","94.260","40.52K","0.03%"
"Jun 15, 2016","94.680","95.020","95.150","94.415","23.62K","-0.38%"
"Jun 14, 2016","95.040","94.480","95.140","94.395","22.52K","0.68%"
"Jun 13, 2016","94.399","94.680","94.755","94.455","2.30K","-0.17%"
"Jun 10, 2016","94.561","94.135","94.725","94.055","21.51K","0.65%"
"Jun 09, 2016","93.952","93.530","94.105","93.435","22.65K","0.40%"
"Jun 08, 2016","93.580","93.870","93.870","93.410","35.80K","-0.27%"
"Jun 07, 2016","93.832","93.980","94.075","93.745","20.41K","-0.06%"
"Jun 06, 2016","93.890","93.945","94.265","93.740","30.34K","-0.15%"
"Jun 03, 2016","94.028","95.565","95.640","93.860","34.59K","-1.61%"
"Jun 02, 2016","95.566","95.400","95.580","95.150","17.54K","0.12%"
"Jun 01, 2016","95.456","95.800","95.905","95.340","19.51K","-0.44%"
"May 31, 2016","95.878","95.600","95.890","95.455","17.72K","0.40%"
"May 30, 2016","95.500","95.760","95.960","95.670","8.30K","0.00%"
"May 27, 2016","95.500","95.150","95.770","95.075","18.43K","0.36%"
"May 26, 2016","95.162","95.400","95.410","94.925","18.58K","-0.19%"
"May 25, 2016","95.340","95.650","95.665","95.320","11.33K","-0.25%"
"May 24, 2016","95.576","95.280","95.670","95.205","13.64K","0.38%"
"May 23, 2016","95.216","95.310","95.475","95.110","11.76K","-0.13%"
"May 20, 2016","95.343","95.295","95.465","95.180","10.92K","0.05%"
"May 19, 2016","95.294","95.190","95.510","95.125","22.69K","0.24%"
"May 18, 2016","95.063","94.525","95.230","94.510","24.26K","0.56%"
"May 17, 2016","94.531","94.550","94.740","94.310","11.83K","-0.02%"
"May 16, 2016","94.550","94.610","94.675","94.380","13.13K","-0.05%"
"May 13, 2016","94.593","94.150","94.845","94.100","23.16K","0.49%"
"May 12, 2016","94.128","93.820","94.160","93.780","18.76K","0.36%"
"May 11, 2016","93.790","94.215","94.215","93.650","18.92K","-0.51%"
"May 10, 2016","94.267","94.130","94.335","94.015","13.36K","0.16%"
"May 09, 2016","94.115","93.870","94.195","93.800","14.01K","0.25%"
"May 06, 2016","93.883","93.750","93.955","93.085","21.44K","0.11%"
"May 05, 2016","93.780","93.240","93.860","93.170","18.22K","0.64%"
"May 04, 2016","93.187","92.955","93.360","92.835","30.46K","0.28%"
"May 03, 2016","92.931","92.620","93.030","91.880","31.40K","0.34%"
"May 02, 2016","92.618","92.995","93.065","92.500","22.40K","-0.47%"
"Apr 29, 2016","93.054","93.720","93.720","92.975","32.88K","-0.72%"
"Apr 28, 2016","93.727","94.350","94.570","93.665","29.79K","-0.68%"
"Apr 27, 2016","94.367","94.495","94.820","94.095","26.14K","-0.19%"
"Apr 26, 2016","94.543","94.730","94.775","94.155","21.39K","-0.27%"
"Apr 25, 2016","94.801","95.045","95.100","94.650","15.04K","-0.29%"
"Apr 22, 2016","95.080","94.605","95.180","94.435","21.34K","0.54%"
"Apr 21, 2016","94.574","94.510","94.685","93.845","44.40K","0.11%"
"Apr 20, 2016","94.471","94.095","94.565","93.900","15.59K","0.56%"
"Apr 19, 2016","93.947","94.500","94.525","93.890","17.53K","-0.54%"
"Apr 18, 2016","94.460","94.690","94.810","94.365","14.29K","-0.24%"
"Apr 15, 2016","94.686","94.910","95.040","94.485","16.30K","-0.23%"
"Apr 14, 2016","94.908","94.830","95.210","94.685","23.23K","0.15%"
"Apr 13, 2016","94.762","94.045","94.835","94.000","26.03K","0.87%"
"Apr 12, 2016","93.945","93.980","94.385","93.620","23.99K","0.00%"
"Apr 11, 2016","93.942","94.150","94.350","93.745","20.71K","-0.33%"
"Apr 08, 2016","94.252","94.585","94.700","94.090","19.26K","-0.27%"
"Apr 07, 2016","94.504","94.455","94.670","94.035","26.25K","0.07%"
"Apr 06, 2016","94.441","94.635","95.075","94.240","32.36K","-0.21%"
"Apr 05, 2016","94.637","94.615","94.990","94.455","21.14K","0.12%"
"Apr 04, 2016","94.524","94.560","94.830","94.415","11.47K","-0.10%"
"Apr 01, 2016","94.618","94.620","95.100","94.325","28.25K","0.04%"
"Mar 31, 2016","94.578","94.850","95.015","94.295","20.68K","-0.25%"
"Mar 30, 2016","94.819","95.185","95.220","94.560","26.87K","-0.34%"
"Mar 29, 2016","95.146","95.945","96.230","95.080","30.02K","-0.83%"
"Mar 28, 2016","95.940","96.270","96.420","95.840","10.60K","-0.24%"
"Mar 24, 2016","96.173","96.095","96.385","96.060","13.12K","0.11%"
"Mar 23, 2016","96.064","95.640","96.240","95.630","14.47K","0.44%"
"Mar 22, 2016","95.644","95.445","95.750","95.275","20.35K","0.36%"
"Mar 21, 2016","95.304","95.100","95.410","95.020","12.49K","0.19%"
"Mar 18, 2016","95.120","94.800","95.195","94.605","20.39K","0.34%"
"Mar 17, 2016","94.801","95.775","95.865","94.675","30.54K","-1.17%"
"Mar 16, 2016","95.925","96.660","97.090","95.560","30.94K","-0.77%"
"Mar 15, 2016","96.668","96.650","96.905","96.490","12.48K","0.15%"
"Mar 14, 2016","96.521","96.295","96.505","96.175","1.29K","0.36%"
"Mar 11, 2016","96.172","96.175","96.705","95.940","16.88K","0.12%"
"Mar 10, 2016","96.055","97.295","98.430","95.940","52.91K","-1.14%"
"Mar 09, 2016","97.159","97.260","97.580","96.935","27.94K","-0.05%"
"Mar 08, 2016","97.206","97.070","97.280","96.895","16.22K","0.13%"
"Mar 07, 2016","97.084","97.335","97.700","97.045","14.49K","-0.27%"
"Mar 04, 2016","97.343","97.645","98.050","97.025","33.76K","-0.26%"
"Mar 03, 2016","97.601","98.235","98.355","97.460","22.22K","-0.64%"
"Mar 02, 2016","98.225","98.330","98.595","98.150","14.51K","-0.14%"
"Mar 01, 2016","98.365","98.205","98.585","98.110","19.34K","0.15%"
"Feb 29, 2016","98.219","98.180","98.390","97.825","19.93K","0.04%"
"Feb 26, 2016","98.175","97.340","98.285","97.115","26.71K","0.92%"
"Feb 25, 2016","97.282","97.540","97.735","97.225","15.81K","-0.19%"
"Feb 24, 2016","97.464","97.480","97.925","97.240","27.97K","-0.02%"
"Feb 23, 2016","97.485","97.350","97.580","97.150","14.12K","0.10%"
"Feb 22, 2016","97.388","96.745","97.615","96.725","15.60K","0.81%"
"Feb 19, 2016","96.604","96.750","97.260","96.575","17.97K","-0.37%"
"Feb 18, 2016","96.960","96.835","97.100","96.705","13.50K","0.17%"
"Feb 17, 2016","96.800","96.985","97.115","96.645","14.19K","-0.08%"
"Feb 16, 2016","96.875","96.635","97.000","96.400","17.32K","0.93%"
"Feb 15, 2016","95.982","96.120","96.910","96.070","13.39K","0.00%"
"Feb 12, 2016","95.982","95.695","96.250","95.545","27.58K","0.38%"
"Feb 11, 2016","95.619","95.685","95.900","95.280","49.09K","-0.33%"
"Feb 10, 2016","95.936","96.030","96.770","95.780","35.60K","-0.16%"
"Feb 09, 2016","96.094","96.685","96.850","95.675","41.04K","-0.50%"
"Feb 08, 2016","96.581","97.050","97.500","96.565","31.57K","-0.49%"
"Feb 05, 2016","97.054","96.545","97.305","96.040","42.34K","0.59%"
"Feb 04, 2016","96.487","97.185","97.480","96.270","48.43K","-0.84%"
"Feb 03, 2016","97.301","98.840","98.955","96.885","60.54K","-1.61%"
"Feb 02, 2016","98.893","99.035","99.105","98.790","19.63K","-0.14%"
"Feb 01, 2016","99.028","99.700","99.750","98.950","27.83K","-0.63%"
"Jan 29, 2016","99.652","98.680","99.880","98.600","53.80K","1.13%"
"Jan 28, 2016","98.539","99.005","99.150","98.450","34.54K","-0.42%"
"Jan 27, 2016","98.954","99.130","99.230","98.745","30.07K","-0.18%"
"Jan 26, 2016","99.133","99.385","99.505","99.065","19.42K","-0.27%"
"Jan 25, 2016","99.406","99.640","99.660","99.280","16.69K","-0.25%"
"Jan 22, 2016","99.651","99.280","99.675","99.190","26.44K","0.53%"
"Jan 21, 2016","99.128","99.270","99.950","98.985","68.45K","-0.05%"
"Jan 20, 2016","99.174","99.075","99.260","98.680","33.76K","0.14%"
"Jan 19, 2016","99.036","99.255","99.395","98.920","24.18K","0.02%"
"Jan 18, 2016","99.020","99.020","99.285","98.925","9.91K","0.00%"
"Jan 15, 2016","99.020","99.120","99.195","98.415","46.07K","-0.14%"
"Jan 14, 2016","99.155","98.915","99.330","98.650","38.49K","0.18%"
"Jan 13, 2016","98.978","99.105","99.395","98.905","27.27K","-0.05%"
"Jan 12, 2016","99.024","98.945","99.340","98.635","27.24K","0.24%"
"Jan 11, 2016","98.784","98.335","98.970","98.140","32.09K","0.19%"
"Jan 08, 2016","98.599","98.420","99.295","98.375","40.22K","0.33%"
"Jan 07, 2016","98.272","99.325","99.385","98.240","39.14K","-1.00%"
"Jan 06, 2016","99.266","99.515","99.750","99.195","29.73K","-0.23%"
"Jan 05, 2016","99.496","98.910","99.730","98.855","38.36K","0.53%"
"Jan 04, 2016","98.968","98.760","99.300","98.110","39.01K","0.23%"
"Dec 31, 2015","98.745","98.260","98.845","98.255","18.78K","0.40%"
"Dec 30, 2015","98.354","98.305","98.495","98.190","9.83K","0.18%"
"Dec 29, 2015","98.173","97.925","98.475","97.840","17.18K","0.23%"
"Dec 28, 2015","97.950","97.970","98.055","97.835","10.77K","-0.07%"
"Dec 24, 2015","98.016","98.390","98.390","97.935","9.15K","-0.36%"
"Dec 23, 2015","98.367","98.225","98.665","98.210","16.79K","0.13%"
"Dec 22, 2015","98.244","98.500","98.515","98.005","17.75K","-0.13%"
"Dec 21, 2015","98.369","98.780","98.855","98.295","20.93K","-0.37%"
"Dec 18, 2015","98.731","99.050","99.290","98.665","29.69K","-0.59%"
"Dec 17, 2015","99.320","98.655","99.345","98.645","30.97K","1.47%"
"Dec 16, 2015","97.884","98.180","98.645","97.625","47.39K","-0.41%"
"Dec 15, 2015","98.288","97.655","98.350","97.225","24.92K","0.84%"
"Dec 14, 2015","97.469","97.725","97.870","97.565","0.90K","-0.08%"
"Dec 11, 2015","97.551","97.980","98.195","97.325","14.99K","-0.42%"
"Dec 10, 2015","97.960","97.365","97.980","97.365","39.19K","0.64%"
"Dec 09, 2015","97.334","98.485","98.510","97.210","49.35K","-1.15%"
"Dec 08, 2015","98.468","98.745","98.765","98.355","23.94K","-0.20%"
"Dec 07, 2015","98.669","98.330","98.905","98.270","29.00K","0.33%"
"Dec 04, 2015","98.343","98.015","98.615","97.750","55.18K","0.73%"
"Dec 03, 2015","97.634","100.090","100.600","97.590","125.22K","-2.39%"
"Dec 02, 2015","100.020","99.870","100.545","99.835","37.70K","0.18%"
"Dec 01, 2015","99.840","100.250","100.255","99.755","26.91K","-0.37%"
"Nov 30, 2015","100.210","100.115","100.360","100.020","22.10K","0.14%"
"Nov 27, 2015","100.073","99.930","100.255","99.700","14.13K","0.24%"
"Nov 26, 2015","99.830","99.785","99.960","99.765","6.29K","0.00%"
"Nov 25, 2015","99.830","99.610","100.230","99.365","6.29K","0.24%"
"Nov 24, 2015","99.590","99.785","99.845","99.515","23.23K","-0.27%"
